FIELDID,Crop_type,Crop_num,Median,Mean,Std,Start,End,Coverage,Year,week,chirps_mean_prec,chirps_sum_prec,chirps_max_prec,chirps_min_prec,chirps_std_prec,chirps_cnt_prec,RSM_mean,RSM_min,RSM_max,era5_temp2m,era5_temp2mmin,era5_temp2max,era5_totprec,era5_rh,era5_swi,era5_evaporation_from_bare_soil_sum,veg_mean_evi,veg_mean_lai,veg_mean_pvr,veg_mean_msi,veg_mean_ndvi,veg_median_evi,veg_median_lai,veg_median_pvr,veg_median_msi,veg_median_ndvi,veg_max_evi,veg_max_lai,veg_max_pvr,veg_max_msi,veg_max_ndvi,veg_min_evi,veg_min_lai,veg_min_pvr,veg_min_msi,veg_min_ndvi,veg_std_evi,veg_std_lai,veg_std_pvr,veg_std_msi,veg_std_ndvi,s1_vh,s1_vv,s1_angle,s1_sigma_vh_linear,s1_sigma_vv_linear,s1_p_ratio,s1_rvi,s1_rcspr,ndvi_delta1,evi_delta1,msi_delta1,lai_delta1,pvr_delta1
FS107789,Maize,0,6.47,6.37,1.69,03/06/2021,07/06/2021,72.68,2021,25,0.0,0.0,0.0,0.0,0.0,8,0.467,0.423,0.485,12.0432393,3.699123274,21.13211539,0.006878376,37.53584427,0.639528547,-0.000308268,0.414372611,0.329352337,0.016372205,1.529167904,0.123646306,0.404192362,0.323077793,0.016115317,1.526273688,0.121852473,0.809026712,0.568368124,0.110690631,1.689593554,0.189709261,0.251363002,0.246000936,-0.015103338,1.322072864,0.100608326,0.05402371,0.040054126,0.012956736,0.058581553,0.011070792,-28.56273979,-17.84241977,41.85228922,0.001374847,0.016488921,0.089901312,0.33535459,0.832322705,-0.008444340500000001,-0.051277408999999996,0.031894710999999965,-0.030551622500000014,0.0013072860000000004
FS107789,Maize,0,6.47,6.37,1.69,03/06/2021,07/06/2021,72.68,2021,27,0.0,0.0,0.0,0.0,0.0,8,0.431151515,0.382,0.447,7.816760181,0.273095703,15.54760132,0.006416439,44.13085328,0.621260779,-0.000200843,0.405915381,0.395518151,0.032517662,1.442014486,0.14193426,0.384624039,0.391676936,0.034673777,1.444444718,0.140903751,1.0,0.602119867,0.136634842,1.614757419,0.199038103,0.203261928,0.213920527,-0.027414329,1.170609832,0.091741443,0.083773683,0.035961269,0.016288758,0.064292981,0.009939543,-29.06315853,-18.15615442,41.8532709,0.001236257,0.015502053,0.080031498,0.300595462,0.849702269,0.009143977000000005,-0.004228614999999991,-0.04357670899999999,0.033082906999999995,0.008072728500000001
FS107789,Maize,0,6.47,6.37,1.69,03/06/2021,07/06/2021,72.68,2021,30,0.0,0.0,0.0,0.0,0.0,8,0.369924242,0.327,0.395,12.52409624,3.689168004,21.92723999,0.004301347,32.23630387,0.609538487,-0.000258141,0.370450922,0.399267832,0.042027194,1.481525271,0.142970656,0.370490993,0.398760229,0.041274495,1.47711113,0.142889415,0.446802758,0.463423248,0.125538468,1.607704997,0.160702944,0.24792236,0.362347234,0.023443224,1.360416651,0.132765964,0.024202124,0.013958614,0.011679964,0.037753605,0.003858102,-25.94307099,-15.52850275,41.85571189,0.00253065,0.028102097,0.089867956,0.336464569,0.831767715,0.0003454653333333317,-0.011821486333333334,0.013170261666666683,0.0012498936666666682,0.003169843999999998
FS107789,Maize,0,6.47,6.37,1.69,03/06/2021,07/06/2021,72.68,2021,34,0.0,0.0,0.0,0.0,0.0,8,0.364545455,0.338,0.386,15.18363987,6.604385812,24.73200814,1.512576381,32.35800306,0.643319266,-0.000443236,0.283857522,0.358155395,0.075079745,1.469300873,0.131555711,0.292969997,0.362199478,0.075637142,1.467752651,0.132582849,0.651889078,0.477844964,0.162692428,1.663654566,0.164689049,-0.362383428,0.175772142,-0.040599965,1.170279622,0.069862768,0.07608892,0.028044838,0.016128975,0.032305457,0.008070989,-28.05922878,-16.93791927,41.85083148,0.001556329,0.020262157,0.085715004,0.304517288,0.847741356,-0.0028537362500000024,-0.02164835000000001,-0.00305609950000002,-0.01027810925,0.008263137750000002
FS107789,Maize,0,6.47,6.37,1.69,03/06/2021,07/06/2021,72.68,2021,37,0.0,0.0,0.0,0.0,0.0,8,0.363772727,0.333,0.379,19.14264087,10.95100882,27.41409345,2.656323005,33.92267008,0.606025968,-0.000332506,0.288503769,0.377500607,0.086119913,1.500485212,0.136954286,0.288608927,0.376711205,0.085270188,1.499442385,0.136788362,0.33241117,0.42700333,0.16905801,1.581184626,0.150636628,0.205042527,0.343827472,0.072075091,1.433085561,0.127647176,0.016600291,0.013383716,0.011121967,0.017752642,0.003699203,-27.06207774,-16.31261183,41.85473549,0.001920929,0.023681823,0.08190583,0.320735321,0.839632339,0.0017995250000000056,0.001548749000000016,0.010394779666666723,0.0064484040000000005,0.003680056000000001
FS107789,Maize,0,6.47,6.37,1.69,03/06/2021,07/06/2021,72.68,2021,39,28.30448627,87.24441652,28.30448627,28.30448627,0.0,8,0.371060606,0.337,0.387,18.25012087,10.5768437,26.52326573,14.43118006,41.20317623,0.685627347,-0.000739918,0.269425476,0.289353113,0.064360754,1.642767645,0.112590689,0.264123997,0.286807818,0.065153034,1.627470606,0.111880378,0.350986934,0.352197994,0.12394549,1.786112309,0.129960746,0.195489607,0.251,0.037369207,1.550218344,0.101990052,0.023894868,0.017354787,0.012216664,0.043611984,0.00479679,-27.44057594,-16.18595649,41.85473291,0.00179879,0.024183098,0.074154968,0.2891829,0.85540855,-0.012181798500000007,-0.009539146500000012,0.07114121649999994,-0.044073746999999996,-0.0108795795
FS107789,Maize,0,6.47,6.37,1.69,03/06/2021,07/06/2021,72.68,2021,41,0.0,0.0,0.0,0.0,0.0,8,0.367212121,0.341,0.389,18.55068732,10.4502982,26.16846401,3.726682067,28.51464452,0.596130916,-0.000287106,0.278593853,0.331713619,0.076064141,1.59493098,0.124298955,0.279116204,0.330857855,0.074948106,1.594166239,0.124089342,0.318177153,0.373150741,0.153242216,1.6721977,0.135752007,0.195208303,0.299461538,0.058625337,1.461416125,0.115384616,0.018357098,0.011946425,0.012023814,0.024881079,0.003301942,-26.81298703,-15.68607397,41.85522097,0.002044953,0.027100856,0.080119932,0.300815148,0.849592426,0.005854133000000004,0.004584188500000003,-0.023918332499999972,0.02118025300000001,0.005851693499999998
FS107789,Maize,0,6.47,6.37,1.69,03/06/2021,07/06/2021,72.68,2021,46,14.04300404,43.28549479,14.04300404,14.04300404,0.0,8,0.363166667,0.315,0.39,19.04201079,13.97765721,25.03090384,59.29625145,62.33645044,0.761637279,-0.000682557,0.253209921,0.360283793,0.114320166,1.523995311,0.132194686,0.242005181,0.345753123,0.11617644,1.536879004,0.128393899,1.0,0.787745525,0.187446505,1.784958839,0.250344247,-1.0,0.0,-0.086321384,1.03283,0.027139874,0.11340099,0.068204952,0.024814883,0.061586941,0.018883119,-21.31642327,-13.5600852,41.85961559,0.00744729,0.043419861,0.164048495,0.569830079,0.715084961,0.0015791462000000005,-0.0050767864,-0.014187133800000007,0.005714034800000001,0.0076512049999999995
FS107789,Maize,0,6.47,6.37,1.69,03/06/2021,07/06/2021,72.68,2021,47,36.0883832,111.2371341,36.0883832,36.0883832,0.0,8,0.418030303,0.35,0.453,21.57364925,15.93656965,28.34976458,65.65297886,62.9095992,0.913274947,-0.002091301,0.220969522,0.288351263,0.109740181,1.62255868,0.112241226,0.21476969,0.287243416,0.110768398,1.634734478,0.111826128,1.0,0.580917508,0.185618728,2.048863173,0.193177864,-0.825688073,0.0,-0.055264689,1.180838346,0.012091898,0.081131022,0.050730554,0.021222564,0.065647986,0.014723186,-17.81416186,-10.96884015,41.85717753,0.016369388,0.081033688,0.195044388,0.679389874,0.660305063,-0.019953460000000006,-0.032240399,0.09856336900000007,-0.07193253,-0.004579984999999995
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,6,17.39200401,53.60829472,17.39200401,17.39200401,0.0,8,0.717893939,0.702,0.764,22.90390313,17.17345363,29.20768127,18.12484796,60.18631655,0.777798789,-0.002113474,0.963843689,1.177465803,0.074530936,1.235396506,0.358061306,1.0,1.1984304,0.072643567,1.236290745,0.364082332,1.0,1.652639509,0.164556965,1.436844349,0.489397317,0.261470153,0.421894099,0.034816246,0.930532575,0.14922446,0.133552302,0.205640257,0.021450911,0.07809909,0.056838103,-20.6875673,-13.80989209,41.85571437,0.008434395,0.041521881,0.199341323,0.648261184,0.675869408,0.033208816,0.006011213500000001,0.01412521550000001,0.12014949650000001,0.0020973355000000055
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,7,28.90676022,89.10083737,28.90676022,28.90676022,0.0,8,0.692272727,0.663,0.736,23.32092946,16.12645438,30.33423331,1.505847844,47.47624677,0.729553223,-0.002156106,0.965087504,1.376129445,0.071989555,1.140659228,0.412971101,1.0,1.424596607,0.067794007,1.134658461,0.426460765,1.0,1.881770492,0.171762094,1.441811442,0.552728176,0.2475474,0.406550759,0.031120332,0.918666661,0.144983619,0.14262955,0.28393777,0.024083878,0.094744125,0.078479207,-19.94348231,-13.28152048,41.85424684,0.010114901,0.047404994,0.211130015,0.694823581,0.65258821,0.054909794999999983,0.001243815000000037,-0.09473727799999998,0.19866364199999986,-0.002541381000000009
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,11,0.0,0.0,0.0,0.0,0.0,8,0.648030303,0.583,0.733,18.83362151,14.11509748,24.22263053,13.48241109,67.66272947,0.852986654,-0.001582979,0.97644275,1.747954536,0.050490931,0.975892141,0.515741995,1.0,1.789237468,0.042477012,0.986075274,0.525620476,1.0,2.617020495,0.18569088,1.422239542,0.755948186,0.232826534,0.404487395,0.004095963,0.525892138,0.144413322,0.130997646,0.398259983,0.035016779,0.148596283,0.110077386,-18.81050228,-12.6824675,41.8552215,0.012950723,0.053238659,0.242151198,0.773399574,0.613300213,0.025692723499999987,0.0028388115000000103,-0.04119177175000002,0.09295627275000001,-0.0053746559999999985
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,14,17.33010864,53.41751135,17.33010864,17.33010864,0.0,8,0.690787879,0.621,0.809,15.16397311,10.52209734,19.92244437,57.59962504,77.39740906,1.055948348,-0.00107548,0.936690429,1.82322271,0.026109764,0.837863351,0.536545802,1.0,1.850805811,0.019965476,0.84583523,0.544723889,1.0,2.570914833,0.17888923,1.335867167,0.743204772,-1.0,0.353669199,-0.018136336,0.465696454,0.130367383,0.31831453,0.402184257,0.032139711,0.156056969,0.111162039,-15.68852965,-10.34516963,41.85375823,0.026606372,0.092790834,0.273303103,0.882949708,0.558525146,0.006934602333333355,-0.013250773666666679,-0.04600959666666667,0.02508939133333336,-0.008127055666666667
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,18,0.0,0.0,0.0,0.0,0.0,8,0.6665,0.589,0.741,13.35788716,6.105399432,21.3094683,6.054705381,58.79938718,0.845644815,-0.000988591,0.966225887,1.464348091,0.006248845,1.00719389,0.437354365,1.0,1.488877835,0.00026693,1.019423417,0.443400652,1.0,2.15827453,0.161308512,1.730456591,0.629152715,-1.0,0.345901738,-0.037486218,0.579829276,0.128220499,0.229506878,0.312914758,0.029993349,0.173468462,0.086488324,-19.68070466,-13.68934245,41.84936509,0.010852679,0.042433566,0.257747222,0.804449375,0.597775312,-0.02479785925,0.007383864500000004,0.04233263474999999,-0.08971865475000002,-0.00496522975
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,21,0.0,0.0,0.0,0.0,0.0,8,0.689227273,0.615,0.724,8.760078594,1.714876883,16.9873836,0.007528232,49.58612362,0.863601594,-0.000869812,0.706600407,1.1537641,-0.01972568,1.134347071,0.351510254,1.0,1.168354132,-0.02301011,1.135109464,0.354371,1.0,1.673376504,0.166474506,1.682067752,0.49512893,-1.0,0.369692909,-0.078723401,0.766364992,0.134796277,0.494940235,0.215800171,0.033933597,0.12693433,0.05964626,-19.81325068,-14.1561018,41.85571311,0.010377397,0.038597041,0.273378236,0.836098363,0.581950819,-0.028614703666666668,-0.08654182666666665,0.04238439366666672,-0.10352799699999997,-0.008658174999999999
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,23,5.763941824,17.76650304,5.763941824,5.763941824,0.0,8,0.661469697,0.596,0.688,8.201040613,0.912040057,16.60114877,0.012187063,52.70031047,0.755446661,-0.000483125,0.983817812,1.14481397,-0.010432066,1.150181122,0.349036476,1.0,1.160206132,-0.015117423,1.154965773,0.352513873,1.0,1.623538726,0.161376372,1.828134894,0.481353998,-1.0,0.301296322,-0.05723542,0.864709437,0.11589174,0.13400366,0.194216203,0.03239056,0.100402105,0.053680543,-19.69174155,-14.05766436,41.85473436,0.01062283,0.039564102,0.28057036,0.867520531,0.566239735,-0.0012368890000000188,0.13860870249999996,0.007917025499999952,-0.004475065000000056,0.004646806999999999
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,26,0.0,0.0,0.0,0.0,0.0,8,0.611272727,0.558,0.631,10.52679451,2.174676514,19.40854797,0.00878634,47.5428052,0.692545391,-0.000417235,0.961132398,1.107243189,-0.014380337,1.176321428,0.33865207,1.0,1.160786661,-0.019099565,1.142460478,0.352620072,1.0,1.509927798,0.160953581,1.837284803,0.449952394,-1.0,0.327502641,-0.06401334,0.908016324,0.12313506,0.197774108,0.202119094,0.032779843,0.117924208,0.055864868,-20.55845149,-14.8091641,41.85522335,0.008660749,0.032737159,0.273665307,0.835556085,0.582221957,-0.0034614686666666525,-0.007561804666666634,0.008713435333333353,-0.01252359366666663,-0.0013160903333333332
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,28,0.0,0.0,0.0,0.0,0.0,8,0.587075758,0.535,0.608,11.78745295,4.385960606,19.30169067,0.972573253,52.79717415,0.657456534,-0.000333548,0.949512651,1.038158577,-0.016025791,1.160958195,0.319557373,1.0,1.099280437,-0.019006166,1.119142408,0.336983906,1.0,1.354282552,0.143320709,1.717851281,0.406932712,-1.0,0.363089505,-0.058545798,0.93686223,0.132971123,0.296751854,0.191939835,0.029221625,0.122877296,0.053051364,-20.56422202,-14.7178976,41.8513181,0.008906649,0.033444443,0.257719354,0.820045279,0.589977361,-0.009547348500000025,-0.005809873500000007,-0.007681616499999988,-0.03454230600000008,-0.0008227270000000005
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,30,9.877971649,30.44739497,9.877971649,9.877971649,0.0,8,0.562227273,0.507,0.586,12.22093499,5.504375349,19.7144758,7.47854505,56.75424291,0.692518234,-0.000359929,0.925839845,0.775060132,0.018005071,1.232782765,0.246838068,1.0,0.808830804,0.013301238,1.209744424,0.25617215,1.0,1.077374449,0.131542504,1.575011253,0.330396473,0.231623669,0.363725761,-0.010980689,1.029778361,0.133146971,0.194310497,0.156158369,0.026952418,0.105975896,0.043161517,-20.81004901,-14.72251254,41.85521901,0.008426236,0.033661815,0.241639115,0.772979547,0.613510226,-0.03635965249999999,-0.011836402999999995,0.03591228499999999,-0.13154922249999995,0.017015431
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,31,0.0,0.0,0.0,0.0,0.0,8,0.514045455,0.459,0.545,13.93923122,5.047374616,23.38448922,0.254162176,38.32249289,0.670003074,-0.000450364,0.984417788,0.881896639,0.01336373,1.201012321,0.276367231,1.0,0.923366541,0.013266933,1.177585059,0.288605017,1.0,1.216631634,0.139657855,1.605056643,0.36888659,0.246845084,0.39790619,-0.016959228,1.027397275,0.142594308,0.110697117,0.163219945,0.018882122,0.104189839,0.045113307,-21.43958743,-14.9367811,41.85522276,0.007197989,0.031484859,0.226689337,0.742000226,0.628999887,0.029529162999999997,0.058577942999999966,-0.03177044399999995,0.10683650700000002,-0.004641341
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,33,0.0,0.0,0.0,0.0,0.0,8,0.476712121,0.417,0.509,13.95226985,5.016950771,23.07535052,0.002993165,35.29543791,0.623150508,-0.000400394,0.960470243,0.904535911,0.02945938,1.186668521,0.28262463,1.0,0.951920596,0.026837343,1.162146058,0.296249367,1.0,1.198408451,0.166079655,1.568452358,0.363849759,0.206620464,0.357661463,-0.001615509,1.029993176,0.131470829,0.156916432,0.167644097,0.022922106,0.097516099,0.046336124,-21.94300032,-15.58945659,41.85473778,0.006536979,0.027610026,0.226668833,0.758101385,0.620949308,0.0031286994999999984,-0.011973772500000035,-0.007171900000000009,0.011319635999999966,0.008047825
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,40,0.0,0.0,0.0,0.0,0.0,8,0.358242424,0.324,0.392,24.96934226,17.03951852,33.13668431,2.125919936,25.32474207,0.596042179,-0.000345872,0.43350177,0.456989357,0.047559596,1.53411519,0.158924642,0.438643004,0.459814569,0.044756512,1.536168438,0.159912085,0.557945684,0.642084034,0.117447771,1.60786438,0.210084036,0.25484936,0.386854655,0.028985508,1.288435698,0.139539704,0.053918309,0.037161171,0.017439589,0.04304166,0.010271192,-21.81332739,-13.1862805,41.84887775,0.006712235,0.047338694,0.136617643,0.476616769,0.761691615,-0.017671426857142854,-0.07528121042857142,0.04963523842857143,-0.063935222,0.002585745142857143
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,42,22.93081188,70.68085545,22.93081188,22.93081188,0.0,8,0.396530303,0.362,0.429,21.21560467,14.23783918,28.75921456,30.64698047,51.59108456,0.721918015,-0.000991782,0.297301036,0.371519251,0.085570989,1.552188381,0.135301064,0.301822756,0.374053001,0.082811144,1.559449223,0.135973794,0.430226355,0.619713925,0.165100664,1.61990273,0.203901023,0.179004988,0.291061481,0.064383559,1.25543046,0.113062873,0.025366895,0.02191245,0.015886971,0.045466631,0.006056509,-24.8126706,-14.93618258,41.85717983,0.003237302,0.031730746,0.097542323,0.366761593,0.816619204,-0.011811789000000003,-0.068100367,0.009036595499999911,-0.042735052999999995,0.0190056965
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,47,38.16336536,117.6329615,38.16336536,38.16336536,0.0,8,0.498469697,0.473,0.532,20.98168617,14.65250113,27.17601275,11.1058961,62.38602587,0.948978878,-0.002487641,0.275552775,0.339091722,0.08351079,1.557007393,0.124840565,0.288054038,0.377007433,0.09618326,1.603167886,0.136252844,1.0,0.588228255,0.168591231,1.793733716,0.195198521,-1.0,0.0,-0.051109962,0.989864886,-0.016375545,0.174110728,0.106454614,0.039381544,0.130474001,0.034432441,-25.56259078,-15.59246375,41.85620111,0.002748667,0.027840766,0.097602394,0.366780309,0.816609845,-0.0020920997999999994,-0.004349652199999998,0.0009638024000000022,-0.006485505800000002,-0.00041203979999999973
FS107789,Maize,0,2.94,2.84,1.41,21/07/2022,25/07/2022,88.38,2022,50,7.039780617,21.69908849,7.039780617,7.039780617,0.0,8,0.506242424,0.475,0.553,21.5517162,15.25206473,27.38975133,0.592549763,57.82898727,0.964486713,-0.0030528,0.622987986,0.673437284,0.08946523,1.331559654,0.21874994,0.618605574,0.685869078,0.086315004,1.326356965,0.222264109,1.0,0.984434705,0.189822763,1.533812523,0.304708332,0.165372571,0.285278589,0.037900876,0.968239546,0.111464508,0.195568793,0.0922558,0.026848838,0.095538123,0.025499116,-21.05923012,-14.06023181,41.85620076,0.007922778,0.039558312,0.19535798,0.664666047,0.667666976,0.031303125,0.11581173700000001,-0.07514924633333327,0.11144852066666668,0.001984813333333335
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,6,34.56473099,211.9970167,35.64233303,33.7443943,0.946157597,13,0.500601563,0.431,0.649,21.65425408,16.84225071,26.89377965,21.12913942,66.56825072,0.858787718,-0.002317731,0.518950679,0.616687698,0.081739744,1.574628932,0.203064593,0.486660264,0.581925067,0.081482546,1.599464494,0.194302478,1.0,1.907821109,0.163357913,1.835332155,0.559928417,0.24260466,0.394046118,-0.022925412,0.844036698,0.141527399,0.14423028,0.151447179,0.021983573,0.136352773,0.041859364,-18.81299668,-9.188835283,40.86157016,0.01295975,0.119011461,0.105366338,0.398598401,0.8007008,0.03168858599999999,0.1144418875,-0.024100599499999986,0.114649305,-0.006435853499999998
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,7,46.35307717,284.2988733,47.75715446,44.50866795,1.619430676,13,0.543367188,0.448,0.699,22.41326194,16.82542245,28.35003052,5.607492253,62.95819256,0.723919732,-0.001665749,0.808437426,0.957157053,0.069213414,1.37844679,0.297168893,0.801894573,0.902087573,0.068847337,1.402123847,0.28215134,1.0,2.192425554,0.12930429,1.744025707,0.638591945,0.370350577,0.479396712,-0.018911175,0.673456371,0.165117934,0.164164539,0.242736883,0.014225792,0.154912972,0.067091455,-18.43538797,-10.71602094,40.85522562,0.014401772,0.084903786,0.163981277,0.570032748,0.714983626,0.0941043,0.289486747,-0.19618214200000006,0.340469355,-0.012526330000000002
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,11,50.79889043,311.566528,52.79809713,49.27697182,1.755346165,13,0.719179688,0.593,0.818,19.04727934,14.57375924,24.45104152,62.46507421,73.16294554,0.852973393,-0.00109033,0.988249146,1.735034767,0.030979761,0.90009581,0.512171025,1.0,1.762154832,0.028828078,0.900326285,0.520308764,1.0,2.457125,0.112443775,1.419757605,0.711753726,-1.0,0.726296712,-0.031727381,0.559838891,0.233360067,0.075085542,0.320356177,0.022503484,0.15686639,0.088545101,-17.87587855,-10.84568441,40.85864128,0.016355123,0.083037682,0.195303479,0.66420176,0.66789912,0.053750533,0.04495293,-0.11958774499999997,0.19446942849999999,-0.00955841325
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,14,24.46453359,150.0491394,25.06896973,24.00439978,0.530707831,13,0.764039063,0.667,0.832,17.78449656,13.57498866,22.49024135,13.47802376,77.23987205,0.969498771,-0.001174648,0.99377032,1.963658861,0.027486316,0.747135375,0.575361764,1.0,2.011918074,0.022863086,0.736452894,0.58849904,1.0,2.635331193,0.140045419,1.224113464,0.761009157,0.530309278,0.788261784,-0.026878016,0.483459234,0.25048694,0.042303932,0.310731567,0.028285676,0.126554495,0.0858849,-17.4342827,-9.938047821,40.86010601,0.018309044,0.100573118,0.179574848,0.617226549,0.691386726,0.021063579666666683,0.0018403913333333206,-0.050986811666666666,0.07620803133333338,-0.0011644816666666672
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,19,0.0,0.0,0.0,0.0,0.0,13,0.550734375,0.443,0.607,12.72671725,6.10616891,19.51097369,0.183740454,57.90207271,0.638179688,-0.000346667,0.979695399,1.309376543,0.012192039,1.160896688,0.39452088,1.0,1.316583725,0.009232676,1.174124749,0.397701931,1.0,1.976737486,0.123652048,1.580672622,0.578976631,-1.0,0.61699945,-0.082352944,0.815780222,0.203150764,0.121927655,0.219790252,0.026991464,0.107024391,0.060749103,-22.12452603,-12.43724356,40.85912592,0.0062239,0.057131297,0.101366103,0.383009687,0.808495157,-0.03616817680000001,-0.0028149841999999927,0.08275226259999999,-0.13085646360000003,-0.0030588554000000002
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,24,1.040951908,6.384505036,2.40835619,0.0,1.200610152,13,0.602375,0.556,0.629,12.31718361,4.186900984,22.09710301,0.003422324,41.22282717,0.602186385,-0.000188333,0.645540189,0.6854662,0.019300115,1.252139367,0.222074682,0.646173484,0.68963509,0.016118667,1.24808696,0.223175644,1.0,1.1552693,0.105705224,1.523356438,0.351926297,0.280887433,0.430454508,-0.032589719,0.90773654,0.151590526,0.14165025,0.096124554,0.01770969,0.070922097,0.026568423,-25.11620398,-13.31153061,40.86010266,0.003117215,0.046401665,0.066512554,0.242441301,0.87877935,-0.034489239600000006,-0.06683104200000001,0.01824853580000001,-0.12478206859999999,0.0014216151999999998
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,26,0.0,0.0,0.0,0.0,0.0,13,0.579867188,0.534,0.613,8.260362244,0.983538382,15.56388245,0.009436301,43.54739455,0.592565082,-0.000107415,0.5326525,0.589168931,0.022137816,1.282470807,0.195458521,0.537470799,0.595951114,0.019047578,1.279256992,0.197807258,1.0,0.920095556,0.111398131,1.567284822,0.286925256,0.245906723,0.374038072,-0.018069634,0.950563729,0.135997251,0.091447935,0.063957153,0.017439169,0.066643043,0.017677488,-26.62358794,-13.18551081,40.85277753,0.002426893,0.050635956,0.042872308,0.163873365,0.918063318,-0.0133080805,-0.05644384450000001,0.015165719999999938,-0.04814863450000001,0.0014188505000000007
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,30,0.0,0.0,0.0,0.0,0.0,13,0.483460938,0.431,0.543,14.75291178,6.211995152,23.63299822,0.200033188,33.94237482,0.584103539,-0.000134057,0.456048801,0.443547823,0.019779468,1.36069905,0.155209459,0.458690375,0.44823919,0.017359986,1.357491209,0.15649238,0.786486486,0.60238638,0.093283579,1.647296667,0.199111775,0.249417249,0.293116938,-0.026359143,1.089854121,0.113630995,0.068213967,0.033656244,0.017063575,0.056343326,0.009302444,-28.12921162,-13.05873305,40.85717492,0.001525496,0.049341397,0.035079961,0.117029704,0.941485148,-0.0100622655,-0.019150924749999992,0.01955706075000002,-0.036405277,-0.0005895869999999999
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,33,0.739933917,4.538261357,1.711918116,0.0,0.853422877,13,0.386765625,0.347,0.459,16.02163304,7.88793335,24.73907078,0.857447841,39.06358095,0.624294553,-0.000360992,0.430188096,0.436517382,0.029787371,1.458389002,0.153266275,0.432785309,0.43897623,0.028574912,1.462953905,0.154072207,0.700074377,0.571776672,0.085664839,1.773593307,0.190651372,0.293874435,0.337362042,-0.010154193,1.03132093,0.125860155,0.042687905,0.023012631,0.011960536,0.068395805,0.006360595,-28.62528484,-13.31476052,40.85620051,0.001405889,0.046365662,0.02721997,0.117275205,0.941362398,-0.0006477279999999955,-0.008620234999999995,0.03256331733333336,-0.002343480333333333,0.0033359676666666663
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,35,3.096064713,18.9891969,4.36410439,1.430355787,1.462527998,13,0.363984375,0.321,0.437,15.72989226,6.774758911,23.74672198,4.950988292,30.89169904,0.603420984,-0.000255527,0.334433,0.403257984,0.060355385,1.43616595,0.144073517,0.33686311,0.405708756,0.059077573,1.43165834,0.144790541,0.703735882,0.539164864,0.127704963,1.759152174,0.181637615,0.219172017,0.301135261,-0.012617012,1.206008554,0.115847223,0.04053367,0.02509062,0.016933636,0.039287129,0.006934942,-28.62813004,-13.55778913,40.86157175,0.001404392,0.04343451,0.023110864,0.116929401,0.941535299,-0.004596378999999998,-0.04787754800000002,-0.011111526000000094,-0.016629698999999998,0.015284006999999999
FS107825,Maize,0,1.48,1.6,0.79,07/09/2018,12/09/2018,96.19,2018,36,2.82119026,17.30330026,3.039507866,2.534406185,0.25180254,13,0.337828125,0.287,0.408,13.00074276,2.931595285,23.08466492,0.006011236,25.97719285,0.603333064,-0.00020974,0.323047624,0.398897601,0.064756617,1.443156121,0.142868325,0.325074052,0.39996389,0.063273342,1.440504248,0.143284527,0.554702168,0.541886792,0.132748708,1.694825292,0.18238993,0.221188377,0.308851545,0.010383386,1.208116531,0.117979974,0.036536165,0.023614053,0.016562068,0.037878806,0.006526825,-29.61352924,-14.31259034,40.85912706,0.001099032,0.036626983,0.02730582,0.11698475,0.941507625,-0.0012051920000000216,-0.011385376000000003,0.0069901709999999895,-0.004360383000000023,0.004401232000000005
